away_name,away_abbr,home_name,home_abbr,week,win_perc_dif,first_downs_dif,fumbles_dif,interceptions_dif,net_pass_yards_dif,pass_attempts_dif,pass_completions_dif,pass_touchdowns_dif,pass_yards_dif,penalties_dif,points_dif,rush_attempts_dif,rush_touchdowns_dif,rush_yards_dif,time_of_possession_dif,times_sacked_dif,total_yards_dif,turnovers_dif,yards_from_penalties_dif,yards_lost_from_sacks_dif,fourth_down_perc_dif,third_down_perc_dif,result,year,Unnamed: 0_x,Unnamed: 0_y,quality,importance,total_rating,elo_dif,qb_dif
Tampa Bay Buccaneers,tam,San Francisco 49ers,sfo,11,-0.09825783972125435,-5.988153310104529,-0.7651567944250871,0.24947735191637632,-26.48013937282232,2.786759581881533,1.8083623693379813,0.17421602787456458,-31.409059233449454,-0.6522648083623697,2.956097560975609,-3.488501742160281,-1.275261324041812,-61.0,-231.96306620209066,-0.9470383275261325,-87.4801393728223,0.022299651567944223,-17.744947735191637,-4.928919860627177,0.08974358974358976,-0.05249120973623761,0.0,2023,479.46666666666664,540.4594594594595,48,51,50,-92.52367535126996,218.3009400759409
Miami Dolphins,mia,Los Angeles Chargers,sdg,14,0.0807345807345808,0.5821205821205808,-0.0609840609840609,0.2685377685377684,14.812196812196817,-6.826056826056828,-5.013513513513512,0.1846846846846845,21.68191268191265,1.4656964656964655,-1.2051282051282044,-1.4119889119889102,-0.0225225225225225,-11.840263340263334,-23.847886347886288,0.5135135135135134,2.9719334719334825,0.1815661815661817,12.260914760914758,6.86971586971587,-0.1183826429980277,-0.0035900834344206,0.0,2022,,,52,92,72,83.97235468458985,15.320939516730846
New England Patriots,nwe,Arizona Cardinals,crd,14,0.1107335032568677,-3.661285754743698,-0.4047012177853299,-0.0369583687340696,12.349476069102252,-5.795666949872555,-3.227980741999435,-0.3949306145567828,9.549419427924107,-0.2744265080713681,-9.526054941942792,-1.804304729538373,-0.2126876239025772,-18.695412064570945,-65.29439252336442,-0.0220900594732369,-6.345935995468722,0.0853865760407817,2.646842254318884,-2.8000566411781342,-0.135304375396322,-0.0053691333166258,1.0,2022,,,36,37,37,62.18515146879008,-75.91481505673296
San Francisco 49ers,sfo,Seattle Seahawks,sea,15,0.0657894736842105,0.4049235993208846,0.297962648556876,0.2466044142614601,-27.982173174872656,0.0437181663837051,-2.2330220713073032,-0.5704584040747027,-38.596349745331054,-1.0428692699490665,-10.910016977928697,6.845500848896435,-0.0967741935483871,14.831918505942284,305.6218166383701,-0.8255517826825127,-13.15025466893036,0.0980475382003396,-8.079796264855688,-10.614176570458405,-0.3390693590869183,0.0417695504574586,1.0,2022,,,48,86,67,151.6681481598598,-157.52103838331365
San Francisco 49ers,sfo,Seattle Seahawks,sea,12,0.1428571428571429,0.35714285714285765,1.3571428571428572,-0.34523809523809523,-6.61904761904762,-6.13095238095238,-4.7023809523809526,0.25,-12.5,-0.9880952380952381,-13.666666666666664,8.821428571428573,0.13095238095238093,52.26190476190476,294.4404761904764,0.38095238095238093,45.64285714285717,-0.11904761904761901,-5.36904761904762,-5.880952380952381,-0.025341130604288442,0.14214691617095326,1.0,2023,540.4594594594595,496.3181818181818,48,86,67,151.6681481598598,-157.52103838331365
Indianapolis Colts,clt,Minnesota Vikings,min,15,-0.4547820429407937,-3.887931034482758,1.5689655172413792,0.4655172413793104,-31.620689655172384,-0.4310344827586192,-0.2413793103448291,-0.6465517241379312,-20.60344827586209,0.956896551724138,-4.27586206896552,-1.0344827586206904,-0.9827586206896552,-9.620689655172413,18.35344827586209,1.3448275862068968,-41.241379310344826,0.8620689655172413,8.422413793103452,11.017241379310343,-0.360048426150121,-0.0666040753822679,0.0,2022,,,53,5,29,-122.66700541045998,-55.82187312266993
Baltimore Ravens,rav,Cleveland Browns,cle,15,0.2913851351351351,-0.8209459459459474,0.1306306306306305,-0.067849099099099,-16.163569819819827,-4.106981981981978,-1.8899211711711708,0.4943693693693693,-17.182150900900922,-1.360641891891892,-4.38231981981982,-0.6523085585585591,-0.3212274774774774,13.295608108108098,-13.294763513513544,0.4180743243243243,-2.8679617117117004,-0.1661036036036034,-5.742117117117118,-1.0185810810810807,-0.0552763819095477,0.0504311377774316,0.0,2022,,,49,33,41,107.6926992553399,-157.2253882481855
Baltimore Ravens,rav,Cleveland Browns,cle,4,-0.2333333333333334,0.03333333333333499,-0.9000000000000001,-0.2,-9.033333333333331,-2.1999999999999993,-0.33333333333333215,-0.6333333333333333,-16.93333333333331,1.666666666666667,15.2,0.1666666666666643,0.8666666666666667,18.0,-295.7333333333336,-0.8333333333333335,8.96666666666664,-0.43333333333333335,11.633333333333333,-7.9,-0.8823529411764706,0.16157689865555036,1.0,2023,400.96666666666664,384.5,49,33,41,107.6926992553399,-157.2253882481855
Miami Dolphins,mia,Buffalo Bills,buf,15,-0.1196073008849557,-1.9044524336283184,-0.5764657079646017,-0.0384402654867256,21.75490873893807,-1.739283738938056,-0.8068998893805315,0.0234375,25.94040376106193,0.3687085176991154,7.69966814159292,-4.325774336283185,-0.2113523230088495,-47.77357577433628,-95.047842920354,-0.0651963495575222,-26.01866703539821,-0.4860342920353981,3.5934734513274336,4.185495022123893,-0.02,-0.1319428537282514,0.0,2022,,,90,70,80,-180.9264294766499,-62.949269021247176
Miami Dolphins,mia,Buffalo Bills,buf,15,-0.1196073008849557,-1.9044524336283184,-0.5764657079646017,-0.0384402654867256,21.75490873893807,-1.739283738938056,-0.8068998893805315,0.0234375,25.94040376106193,0.3687085176991154,7.69966814159292,-4.325774336283185,-0.2113523230088495,-47.77357577433628,-95.047842920354,-0.0651963495575222,-26.01866703539821,-0.4860342920353981,3.5934734513274336,4.185495022123893,-0.02,-0.1319428537282514,0.0,2022,,,52,100,76,-230.97639436897998,-234.57578141954983
Miami Dolphins,mia,Buffalo Bills,buf,4,0.045454545454545414,2.9848484848484844,0.6868686868686869,-0.06565656565656564,124.86363636363637,-3.4797979797979792,-2.40909090909091,1.616161616161616,120.37878787878785,1.3181818181818183,14.292929292929292,1.949494949494948,1.702020202020202,79.2929292929293,-391.45959595959584,-1.3333333333333333,204.15656565656565,0.11111111111111116,14.494949494949495,-4.484848484848485,-0.26126126126126115,-0.050303030303030294,0.0,2023,546.3888888888889,480.0,90,70,80,-180.9264294766499,-62.949269021247176
Miami Dolphins,mia,Buffalo Bills,buf,4,0.045454545454545414,2.9848484848484844,0.6868686868686869,-0.06565656565656564,124.86363636363637,-3.4797979797979792,-2.40909090909091,1.616161616161616,120.37878787878785,1.3181818181818183,14.292929292929292,1.949494949494948,1.702020202020202,79.2929292929293,-391.45959595959584,-1.3333333333333333,204.15656565656565,0.11111111111111116,14.494949494949495,-4.484848484848485,-0.26126126126126115,-0.050303030303030294,0.0,2023,546.3888888888889,480.0,52,100,76,-230.97639436897998,-234.57578141954983
Pittsburgh Steelers,pit,Carolina Panthers,car,15,-0.0859375,3.8545673076923066,-0.1652644230769231,0.1808894230769231,35.79927884615384,8.816105769230766,6.983173076923077,-0.3106971153846154,36.12019230769232,-0.2722355769230766,2.8461538461538467,-3.7331730769230766,-0.4326923076923077,-29.454927884615387,93.83112980769238,0.3551682692307691,6.344350961538453,0.1953125,-13.650240384615389,0.3209134615384617,-0.0602992957746478,0.0789645827492757,1.0,2022,,,36,25,31,20.441282679840015,24.10182350574304
Philadelphia Eagles,phi,Chicago Bears,chi,15,0.7789965833483186,5.878529041539292,-0.4347239705089012,-0.7601150872145297,92.0103398669304,8.231163459809387,7.048462506743391,0.5088113648624348,89.8097464484805,0.8736737996763173,-7.174968530839777,-1.9558532638014725,1.0142060780435174,-30.37718036324404,48.58703470598812,-0.4711382844812082,61.63315950368639,-0.8528142420427981,-5.851375651861176,-2.20059341844992,0.2894108156743507,0.0048459941688513,1.0,2022,,,60,18,39,277.45723634651995,80.73526917472569
Kansas City Chiefs,kan,Houston Texans,htx,15,0.6130467012601928,5.830077237619264,0.2086551567469332,-0.5559972739663789,100.72330758746024,4.765561108587008,4.331440254429804,1.3197410268059973,88.69059518400726,-0.363925488414357,-2.16492503407542,-0.17616992276238,0.115629259427533,12.75806451612904,2.687528396183552,-1.3610858700590638,113.48137210358932,-0.3074738755111312,7.106428895956384,-12.032712403452976,0.1506706873245293,0.1893010198969426,1.0,2022,,,25,11,18,404.72635160232016,189.54448381848903
Dallas Cowboys,dal,Jacksonville Jaguars,jax,15,0.5559246954595791,0.0470653377630121,-0.1298449612403102,0.433001107419712,3.4377076411960275,-4.805094130675528,-3.031838316722037,0.1533776301218163,-1.5296234772978892,1.187984496124031,-4.932447397563674,5.61323366555925,0.9102990033222592,16.919435215946848,-73.2954042081949,-0.7699335548172757,20.35714285714289,0.1032668881506089,6.483665559246958,-4.9673311184939095,-0.0728946254760897,0.1023370522607163,0.0,2022,,,80,36,58,242.39009347548995,5.294511413164997
Atlanta Falcons,atl,New Orleans Saints,nor,15,0.0260041792430926,-0.6250290225214741,-0.2892964940794056,-0.4594845600185743,-97.92941722776877,-11.480612955653584,-8.601230554910613,-0.6342001393081029,-99.78836777339215,-2.8635941490596704,-0.5804504295333182,7.009519387044342,0.0178778732296261,40.00928720687253,-27.700835848618453,-0.1629904806129558,-57.92013002089624,-0.6768052008358485,-26.866496401207336,-1.8589505456234043,0.0529411764705882,-0.0072793876315884,0.0,2022,,,5,7,6,-28.994304243459965,-49.70352903300511
Detroit Lions,det,New York Jets,nyj,15,-0.0892423506556581,3.975959203496842,-0.144487615347256,-0.2100534239922292,17.084142787761067,-3.609154929577464,0.4448761534725598,0.6735065565808644,9.222680913064607,-0.6129188926663423,7.574186498300147,3.5397037396794566,0.446090335114133,17.720859640602228,7.801359883438636,-0.8050024283632831,34.80500242836325,-0.2235308402136959,-13.341306459446336,-7.861461874696456,0.1071197411003236,0.0705634825993392,1.0,2022,,,35,88,62,2.4779467963701336,116.60664380783386
Arizona Cardinals,crd,Denver Broncos,den,15,0.1410008779631255,4.057945566286215,0.4733977172958736,-0.1840210711150132,9.550482879719056,3.129411764705885,5.403863037752416,0.6595258999122037,7.799824407374899,-0.6446005267778752,10.787181738366986,0.9806848112379284,0.4525021949078138,11.823178226514486,108.40140474100076,-0.8147497805092185,21.37366110623356,-0.1873573309920984,-7.0230026338893765,-1.7506584723441634,0.0020227233603029,0.1258533156291495,0.0,2022,,,0,1,1,72.13904297167005,131.97777942604807
New England Patriots,nwe,Las Vegas Raiders,rai,15,0.2175925925925926,-2.1018518518518547,0.6574074074074073,-0.2546296296296296,9.625,-1.675925925925931,1.4490740740740726,-0.2407407407407407,15.671296296296305,-0.226851851851852,-4.38425925925926,-0.6111111111111107,0.0324074074074073,-21.59722222222223,-24.98611111111109,0.9120370370370368,-11.972222222222229,0.0185185185185183,-8.226851851851855,6.046296296296296,-0.2532032893478676,-0.0020875857460507,0.0,2022,,,52,67,60,66.71523082792987,-26.364397595921545
New England Patriots,nwe,Las Vegas Raiders,rai,6,0.06896551724137931,-1.8620689655172438,-0.17241379310344818,-0.5862068965517242,-5.689655172413779,6.03448275862069,0.586206896551726,-0.206896551724138,-6.689655172413808,0.3448275862068968,-4.103448275862068,6.758620689655171,-0.27586206896551724,27.931034482758626,107.13793103448256,-0.17241379310344818,22.241379310344826,-0.7241379310344827,-13.724137931034477,-1.0,-0.7328571428571428,-0.03477555654677428,0.0,2023,780.3448275862069,521.5172413793103,52,67,60,66.71523082792987,-26.364397595921545
Tennessee Titans,oti,Los Angeles Chargers,sdg,15,0.0827127659574468,-4.14308510638298,0.0505319148936169,-0.1226063829787234,-87.82978723404256,-16.05744680851064,-10.911436170212768,-0.4720744680851063,-76.67127659574467,1.1372340425531915,-5.915957446808509,4.339095744680851,0.013563829787234,17.295478723404244,-41.38484042553205,1.0409574468085108,-70.53430851063825,-0.0425531914893616,12.417819148936177,11.158510638297871,-0.1095953757225433,-0.0008130151618678,0.0,2022,,,51,97,74,36.972291516120094,-59.336294883023385
Cincinnati Bengals,cin,Tampa Bay Buccaneers,tam,15,0.3810741687979539,4.044543904518328,-0.0605285592497868,0.2862318840579709,23.10315430520035,-5.02003410059676,-1.884057971014492,0.9034526854219952,29.87276214833764,-0.567988064791134,-1.2973145780051176,3.903452685421996,0.8037084398976981,31.72591645353793,239.4641943734016,1.3049872122762147,54.82907075873828,0.1346973572037511,-9.296248934356347,6.769607843137255,-0.3182567295367149,0.1317051485093495,1.0,2022,,,75,74,75,103.95163821957999,12.172759513025085
New York Giants,nyg,Washington Commanders,was,15,0.1162191192266379,1.287922358015816,-0.0785406182602443,-0.5363946800862689,-18.82171099928109,-5.622663551401868,-1.753414809489577,-0.4997304097771388,-20.50116822429908,0.490564342199856,2.88147016534867,2.476815240833933,0.8271028037383177,19.274982027318472,-124.37122573687977,-0.0258806613946798,0.4532710280373635,-0.2998741912293313,-0.4423076923076934,-1.6794572250179731,-0.141965587634879,0.0621243950640336,1.0,2022,,,33,99,66,-103.88257446006992,60.57454317133232
New York Giants,nyg,Washington Commanders,was,11,-0.11818181818181817,-6.497727272727273,-0.6613636363636365,-0.40454545454545454,-84.68181818181819,-7.695454545454545,-5.606818181818184,-0.9113636363636365,-99.57045454545457,1.8522727272727275,-2.4499999999999993,3.4022727272727273,0.09318181818181825,0.04772727272727195,-159.2409090909091,-1.4431818181818183,-84.63409090909093,-1.1659090909090908,12.372727272727275,-14.888636363636365,0.12698412698412698,-0.06775511571050608,1.0,2023,730.3142857142857,783.6666666666666,33,99,66,-103.88257446006992,60.57454317133232
Los Angeles Rams,ram,Green Bay Packers,gnb,15,0.0907967032967033,-0.5530219780219774,-0.6964285714285714,0.7054945054945054,-16.52609890109889,-2.7820054945054977,-0.3927197802197817,-0.4418956043956044,-4.202060439560427,-0.6998626373626378,0.2392857142857138,-0.2711538461538474,0.2664835164835165,-21.994642857142864,-52.97747252747263,2.1971153846153846,-38.52074175824174,0.7159340659340658,1.9166208791208772,12.324038461538462,0.4416915052160954,-0.0006613217375548,0.0,2022,,,11,3,7,-43.245291290859996,-119.2844572082351
Los Angeles Rams,ram,Green Bay Packers,gnb,9,0.12962962962962965,6.761904761904759,-0.5582010582010581,0.002645502645502673,72.93915343915347,7.353174603174601,6.478835978835981,-0.7433862433862435,68.20899470899468,-0.8690476190476186,-1.2791005291005284,6.674603174603174,0.671957671957672,42.104497354497354,426.0423280423281,-0.13359788359788372,115.04365079365078,0.03835978835978837,4.988095238095234,-4.730158730158728,0.28136979299769993,0.055083386503759435,0.0,2023,803.48,595.3653846153846,11,3,7,-43.245291290859996,-119.2844572082351
Jacksonville Jaguars,jax,New York Jets,nyj,16,-0.1046306115235065,2.962884411452812,-0.1433368681512901,-0.1891127606928243,-4.402969247083775,-2.4346058677978064,1.4293036408624964,0.4298338635560268,-11.351360904913406,0.1687875574407913,3.635737009544009,1.8246730293389888,-0.0537292329445033,22.863202545068944,20.685401201837976,-0.7124425592082009,18.460233297985155,-0.0272180982679393,-11.597560975609753,-6.948391657829623,0.0742315238718117,0.0462293549494619,1.0,2022,,,32,84,58,-11.889630677900186,134.72537745551278
Detroit Lions,det,Carolina Panthers,car,16,0.0416586768935762,6.472962607861938,-0.2081975071907957,-0.074352828379674,78.18264621284757,8.64151486097795,7.570278044103549,0.8151006711409396,72.520230105465,-1.005608820709491,5.548418024928093,-0.2103547459252155,0.3002876318312562,0.2833652924256995,103.06188878235866,-0.57607861936721,78.46601150527323,0.0961169702780441,-10.57938638542666,-5.662416107382551,-0.0430644472897994,0.1215468041401364,0.0,2022,,,41,92,67,64.11376924557021,93.70360742447463
Buffalo Bills,buf,Chicago Bears,chi,16,0.5941305942773294,6.447297627781854,-0.4497432134996331,-0.0478356566397651,129.53568109562238,15.3496698459281,10.576326730251896,0.9562240156517484,118.10584494986551,0.5815113719735878,-7.846906334067011,-7.654781120078262,-0.3057960381511372,-48.71513817559307,33.14340914649051,-1.1870383956957693,80.82054292002937,0.1892394228417706,-2.938028857911469,-11.42983614575691,0.0551310861423221,0.0898529574194579,1.0,2022,,,60,23,42,347.51821169617006,82.8964933003459
New Orleans Saints,nor,Cleveland Browns,cle,16,-0.0149911816578482,-2.040564373897705,0.6693121693121694,0.416225749559083,41.51146384479719,0.1049382716049365,1.1410934744268069,0.8059964726631395,44.22927689594354,0.9409171075837736,0.7028218694885382,-5.632275132275133,-0.3483245149911816,-30.457671957671963,-176.9664902998236,0.1084656084656083,11.053791887125216,0.7363315696649029,8.982363315696645,2.7178130511463845,-0.1897702001482579,0.0413123284311731,1.0,2022,,,41,4,23,-52.88434217998997,-70.70683470425853
Seattle Seahawks,sea,Kansas City Chiefs,kan,16,-0.3943907675791734,-3.822329575952761,-0.4304884594739666,-0.1898819108964036,-46.79549114331724,-3.3168276972624824,-1.5884326355340832,-0.553676865271068,-34.41398282340316,2.3039452495974238,5.273752012882451,-3.2852925389157264,0.0112721417069243,-9.333870101986037,-170.6399624261942,1.3662104133118629,-56.1293612453033,-0.2092055823939882,11.885668276972623,12.381508319914117,-0.0890462939539589,-0.0829697446534583,0.0,2022,,,78,65,72,-212.68480072076,-109.07174570527323
New York Giants,nyg,Minnesota Vikings,min,16,-0.2331297709923664,-2.7893409902654227,0.154282512781007,-0.5217452202535191,-94.14959030744453,-11.422438546116672,-7.330065130611388,-0.9282862945584424,-98.50745850549757,1.005042369913859,-3.2159114783948475,7.007283423208911,-0.0300441207367461,44.1682190629596,-13.559562994607404,-0.1483297149660343,-49.98137124448488,-0.5057777155262974,6.603963863015615,-4.357868198053085,-0.1005237795935469,-0.0280331092691214,0.0,2022,,,58,16,37,-125.48111123954004,-10.630929583067314
New York Giants,nyg,Minnesota Vikings,min,16,-0.2331297709923664,-2.7893409902654227,0.154282512781007,-0.5217452202535191,-94.14959030744453,-11.422438546116672,-7.330065130611388,-0.9282862945584424,-98.50745850549757,1.005042369913859,-3.2159114783948475,7.007283423208911,-0.0300441207367461,44.1682190629596,-13.559562994607404,-0.1483297149660343,-49.98137124448488,-0.5057777155262974,6.603963863015615,-4.357868198053085,-0.1005237795935469,-0.0280331092691214,0.0,2022,,,62,100,81,-109.07416374959985,26.366999174603023
Cincinnati Bengals,cin,New England Patriots,nwe,16,0.3132743362831859,6.001095659502738,-0.6961651917404129,0.0567214496418037,55.509144542772844,5.200589970501476,3.575642646439107,1.125158027812895,56.52616940581544,-1.0838600927096502,-0.8940581542351467,2.1699115044247783,0.3926675094816688,2.9334176148335445,221.7486725663716,0.3731984829329962,58.4425621576064,-0.1619890434049725,-9.49169827222925,1.017024863042563,-0.1882880358643877,0.1465497854511262,1.0,2022,,,82,84,83,130.15743911267987,121.30227050652944
Houston Texans,htx,Tennessee Titans,oti,16,-0.5460829493087558,-0.4634480657934823,0.3067316478830338,0.7925677733780079,-4.6282363691745445,5.733323180018278,1.9488272921108736,-0.1289978678038381,-6.172098690222356,-0.9899482180932077,4.795461468169357,-4.336430094425829,-0.3307950045689918,-23.99741090466037,-36.21839780688401,-0.4655802619555285,-28.62564727383489,0.7945476698141944,-14.348157173317084,-1.543862321047822,0.1150920245398771,-0.1161933072888991,1.0,2022,,,1,4,3,-214.97821823298,53.225616977816905
Atlanta Falcons,atl,Baltimore Ravens,rav,16,-0.2025974025974026,-1.3012987012987018,-0.2467532467532467,-0.0467532467532467,-38.41558441558442,-6.653246753246751,-4.987012987012987,-0.2675324675324675,-36.288311688311694,-0.5909090909090908,3.855844155844153,2.325974025974027,0.1168831168831169,-5.840259740259739,-138.7805194805194,-0.3493506493506495,-44.25584415584416,0.0480519480519479,-10.383116883116884,2.1272727272727288,0.0845242956308696,-0.0098681871232498,0.0,2022,,,6,34,20,-154.25157208084988,29.776497691110386
Washington Commanders,was,San Francisco 49ers,sfo,16,-0.0767909066878138,-0.0205611998064831,0.0732946298984034,0.1163522012578617,-19.4375907111756,3.635945815191096,1.4271891630382214,-0.0445089501693274,-10.151669085631369,-0.6347363328495401,3.101354620222544,-1.2871311078858234,-0.432510885341074,-12.971456216739227,21.637155297532672,1.398887276245767,-32.40904692791486,-0.170778906627963,0.3870343492985029,9.285921625544264,0.1787558188743122,-0.1214340179006041,0.0,2022,,,57,62,60,-196.30064895916007,63.866207298565314
Philadelphia Eagles,phi,Dallas Cowboys,dal,16,0.1721574010523907,1.8690231068405403,0.4273621596888582,-0.7133379089453213,12.963280713795484,0.7516586593456864,0.336078700526194,-0.2737359871882865,20.530885380919727,-0.85575383207504,-0.8057652711050096,0.3324182109357139,0.6092427362159689,10.068176618622743,89.07618393960206,1.2739647677876915,23.0314573324182,-0.4611072981011209,-3.5038892701898874,7.567604667124228,0.2743502051983584,-0.0360238008966572,0.0,2022,,,94,8,51,27.48964571067995,-36.53695605934803
Las Vegas Raiders,rai,Pittsburgh Steelers,pit,16,-0.1019928347514554,-0.7098074339453646,-0.2723914017017466,0.1935736677115986,17.454769368562467,0.2333184057321986,-0.9495073891625624,0.8466188983430362,15.511979399910444,0.9005821764442459,0.2853784146887577,-2.420846394984327,-0.2427227944469323,8.793887147335425,-28.0708687863862,-0.4496193461710702,26.24865651589789,-0.0167935512763097,17.366099417823555,-1.942789968652036,0.1328721374045801,-0.0628945554321729,0.0,2022,,,37,14,26,-3.7474835269401865,47.325480501291636
Green Bay Packers,gnb,Miami Dolphins,mia,16,-0.2750172532781229,-2.3236714975845416,0.7427536231884057,-0.2222222222222222,-65.293823326432,1.5588336783988908,0.1685645272601768,-0.4021739130434782,-66.73481711525193,-0.658212560386473,-2.2337819185645245,1.2213595583160777,-0.3174603174603174,10.618357487922708,67.27777777777783,-0.528295376121463,-54.67546583850935,-0.11783988957902,-6.253105590062113,-1.4409937888198758,-0.2681464120769282,0.0194284496672731,1.0,2022,,,49,72,61,-17.974547194349952,-18.375703780146267
Denver Broncos,den,Los Angeles Rams,ram,16,-0.0860127526794193,-1.0723104056437407,0.5520282186948854,-0.3184099850766517,7.391398724732056,0.7301587301587276,-2.138380138380139,-0.3582960249626916,4.492877492877511,2.0246913580246915,-6.157237823904492,2.758920092253426,-0.1253561253561252,24.29900963234296,-9.554334554334446,-0.1788088454755123,31.690408357075057,-0.3452720119386785,9.787681454348116,-2.8985212318545663,-0.1600575985821888,-0.1680173758825444,0.0,2022,,,4,0,2,-43.94450142433993,62.19220517606513
Tampa Bay Buccaneers,tam,Arizona Cardinals,crd,16,0.0438356164383562,-0.6666186012977633,-0.8543619322278297,-0.4451333813987022,48.05565969718819,4.522278298485944,2.2915645277577497,-0.0866618601297763,39.426387887527056,-0.7711607786589756,-7.983129055515501,-2.4106705118961784,-0.5831290555155011,-36.86633020908435,-67.12833453496751,-1.156452775775054,11.189329488103851,-0.2928622927180966,2.6393655371305016,-8.629271809661137,0.0144717122517796,0.0180244937289216,1.0,2022,,,1,18,10,103.68416012921989,187.42016505903328
Los Angeles Chargers,sdg,Indianapolis Colts,clt,16,0.2352420306965761,2.3077062886223203,-1.6857506361323151,-0.3546892039258452,58.19265721555797,4.747001090512541,3.5200836059614677,0.7414576517629954,39.81134133042528,-1.8026172300981465,2.744093057070156,-2.082424572882587,0.5264449291166848,-1.1729371137768112,-95.79543802253716,-1.9394765539803709,57.01972010178122,-0.708106143220647,-20.21146855688841,-18.38131588513268,0.3821708968553982,0.0421516193182563,1.0,2022,,,40,12,26,60.4156334920699,35.799942949914
Baltimore Ravens,rav,Cincinnati Bengals,cin,2,1.0,12.0,2.0,1.0,88.0,-10.0,3.0,0.0,87.0,9.0,-15.0,12.0,3.0,35.0,405.0,2.0,123.0,2.0,86.0,-1.0,,0.4,1.0,2023,153.66666666666666,101.0,68,1,35,-113.35745820577995,-236.77610932658496
Baltimore Ravens,rav,Cincinnati Bengals,cin,2,1.0,12.0,2.0,1.0,88.0,-10.0,3.0,0.0,87.0,9.0,-15.0,12.0,3.0,35.0,405.0,2.0,123.0,2.0,86.0,-1.0,,0.4,1.0,2023,153.66666666666666,101.0,80,100,90,-137.60475461288001,-177.05775125976595
Indianapolis Colts,clt,Houston Texans,htx,2,0.0,0.0,1.0,1.0,19.0,-5.0,-4.0,1.0,-19.0,-5.0,6.0,3.0,1.0,-7.0,-162.0,-1.0,12.0,2.0,-53.0,-38.0,-0.04999999999999999,-0.22222222222222224,1.0,2023,111.0,152.66666666666666,21,51,36,133.16227146022993,-16.157728011649283
Miami Dolphins,mia,New England Patriots,nwe,2,1.0,6.0,0.0,0.0,160.0,-9.0,-7.0,0.0,150.0,-1.0,9.0,-2.0,1.0,-6.0,-113.0,-2.0,154.0,0.0,-12.0,-10.0,0.75,0.1111111111111111,1.0,2023,221.0,207.0,29,89,59,-18.776490257019987,6.168642078720666
Cleveland Browns,cle,Pittsburgh Steelers,pit,2,1.0,6.0,2.0,-1.0,-54.0,-17.0,-15.0,0.0,-78.0,-1.0,-27.0,30.0,1.0,165.0,793.0,-2.0,111.0,0.0,-17.0,-24.0,,-0.047619047619047616,0.0,2023,102.0,142.0,51,80,66,-16.57648974115,73.41787800073979
Detroit Lions,det,Green Bay Packers,gnb,4,0.1428571428571429,2.295238095238094,0.5619047619047618,0.24761904761904763,68.12380952380951,1.8761904761904802,6.5428571428571445,-0.6857142857142857,59.752380952380975,-2.885714285714286,-0.8380952380952387,5.942857142857143,0.4285714285714286,22.742857142857147,244.64761904761917,-0.04761904761904767,90.86666666666667,1.2,1.952380952380949,-8.371428571428572,0.039215686274509776,-0.07455125764984921,1.0,2023,359.9047619047619,435.1714285714286,61,99,80,-71.90853153186004,56.450162602305454
Las Vegas Raiders,rai,Los Angeles Chargers,sdg,4,-0.17391304347826086,-6.956521739130434,-0.7391304347826086,1.8695652173913044,-135.2173913043478,-15.521739130434781,-13.782608695652172,-1.3043478260869565,-149.5217391304348,-3.086956521739131,3.0434782608695663,-2.5217391304347814,-0.5217391304347826,-19.04347826086957,-302.08695652173924,-1.608695652173913,-154.26086956521743,2.043478260869565,-18.47826086956521,-14.304347826086957,0.02450980392156865,0.06244175209692454,0.0,2023,379.0,502.60869565217394,59,79,69,-12.297123425059908,-70.3753752059998
Arizona Cardinals,crd,San Francisco 49ers,sfo,4,-0.75,-5.212499999999999,-0.6125,0.0,-82.1625,-4.149999999999999,-1.625,-1.025,-82.525,0.8375000000000004,10.350000000000001,-7.725000000000001,-0.17500000000000004,-12.3125,-466.5250000000001,-0.42500000000000004,-94.47500000000002,0.48750000000000004,13.25,-0.3625000000000007,-1.0,-0.12452978056426328,0.0,2023,411.6,446.0,7,1,4,-305.1395133891201,-35.253281989918406
Dallas Cowboys,dal,San Francisco 49ers,sfo,5,-0.3125,-0.34285714285714164,-0.7196428571428573,0.3125,-22.873214285714283,5.214285714285715,5.139285714285716,-0.3839285714285714,-18.517857142857167,0.5553571428571429,-0.1750000000000007,0.3125,-0.9750000000000001,-10.11964285714285,24.93571428571431,-0.34107142857142847,-32.99285714285713,0.0267857142857143,-10.626785714285717,4.355357142857143,-0.8461538461538461,0.028932005494505475,0.0,2023,675.1875,498.0857142857143,98,100,99,-68.83658525910005,96.57248843161523
Denver Broncos,den,Kansas City Chiefs,kan,6,-0.21853281853281847,-1.860231660231662,-0.06486486486486487,-0.6803088803088801,-25.19691119691123,-6.411583011583012,-2.5220077220077215,0.07799227799227815,-14.28494208494206,1.0926640926640925,23.61235521235521,-4.288030888030889,-0.2633204633204633,-9.453281853281851,-186.54671814671815,1.6208494208494209,-34.650193050193025,-0.2247104247104248,-0.5945945945945965,10.911969111969112,-0.13450292397660818,-0.0201026860185195,0.0,2023,724.0540540540541,414.51428571428573,58,16,37,-356.3097818643,-212.66625038412462
